Unnamed: 0.1,recruitment_title,url,career,education,due_date,company_name,jobs,skills,created_at,updated_at,company_id,company_size,company_introduction,company_sales,company_url,company_img_url,company_addr
48,수서 효성 MES구축 C#,https://www.jobkorea.co.kr//Recruit/GI_Read/44571314,경력무관,학력무관,06/28(금),위쉬정보기술㈜,"웹개발자,앱개발자","c#,mes",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
49,기흥 삼성반도체 MES시스템 운영 java,https://www.jobkorea.co.kr//Recruit/GI_Read/44460743,경력무관,학력무관,05/15(수),위쉬정보기술㈜,"웹개발자,앱개발자","java,oracle",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
50,이수 에드캡슐 사이트 개발 ASP,https://www.jobkorea.co.kr//Recruit/GI_Read/44462621,경력무관,학력무관,06/14(금),위쉬정보기술㈜,"웹개발자,앱개발자",asp,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
51,여의도 전북은행 개발 java,https://www.jobkorea.co.kr//Recruit/GI_Read/44476352,경력무관,학력무관,06/15(토),위쉬정보기술㈜,"웹개발자,앱개발자",java,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
52,당산 삼성화재 SAP ERP ABAP 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44479896,경력무관,학력무관,05/17(금),위쉬정보기술㈜,"웹개발자,앱개발자",abap,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
53,원효로 쿠바네티스(kubernetes) k8 docker 유경험자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44480415,경력무관,학력무관,06/16(일),위쉬정보기술㈜,시스템엔지니어,"k8s,rancher",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
54,"용산 아모레퍼시픽 운영 IOS, android",https://www.jobkorea.co.kr//Recruit/GI_Read/44483600,신입·경력 (1년이상),학력무관,06/16(일),위쉬정보기술㈜,앱개발자,"android,ios,objective-c",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
55,삼성동 현대자동차 시스템 운영 TA DBA,https://www.jobkorea.co.kr//Recruit/GI_Read/44485771,경력무관,학력무관,06/16(일),위쉬정보기술㈜,시스템엔지니어,"dba,k8s,rancher",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
56,을지로 노랑풍선 온라인 대리점 구축 java react,https://www.jobkorea.co.kr//Recruit/GI_Read/44490351,경력무관,학력무관,06/17(월),위쉬정보기술㈜,웹개발자,"java,react",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
57,서초 삼성전자 운영 java vmwear,https://www.jobkorea.co.kr//Recruit/GI_Read/44501338,경력무관,학력무관,06/18(화),위쉬정보기술㈜,웹개발자,"java,vmware",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
58,"인덕원 농협 모바일인증서 고도화 개발 IOS, android",https://www.jobkorea.co.kr//Recruit/GI_Read/44502978,신입·경력 (1년이상),학력무관,06/18(화),위쉬정보기술㈜,앱개발자,"android,ios,objective-c",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
59,가산 국민연금ITACS 구축 java jpa,https://www.jobkorea.co.kr//Recruit/GI_Read/44503600,경력무관,학력무관,05/19(일),위쉬정보기술㈜,웹개발자,"java,jpa,thymleaf",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
60,일산 국립암센터 차세대 정보시스템 사업관리,https://www.jobkorea.co.kr//Recruit/GI_Read/44490744,경력무관,학력무관,06/17(월),위쉬정보기술㈜,웹개발자,"java,jsp,pmo,사업관리",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
61,종로 라이나생명 개발 java vue.js,https://www.jobkorea.co.kr//Recruit/GI_Read/44320339,신입·경력 (1년이상),학력무관,05/26(일),위쉬정보기술㈜,"프론트엔드개발자,웹개발자","java,vue.js",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
62,정자 KT ICIS TR 개발 java Nexacro,https://www.jobkorea.co.kr//Recruit/GI_Read/44312398,경력무관,학력무관,05/25(토),위쉬정보기술㈜,"웹개발자,앱개발자","java,jsp,spring,nexacro",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
63,여의도 한화증권 PMO (11개월),https://www.jobkorea.co.kr//Recruit/GI_Read/44262217,경력무관,학력무관,05/18(토),위쉬정보기술㈜,웹개발자,"pmo,mts",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
64,서울역 기아차 콜센터 운영 Python Docker Linux,https://www.jobkorea.co.kr//Recruit/GI_Read/44524361,신입·경력 (1년이상),학력무관,06/22(토),위쉬정보기술㈜,웹개발자,"docker,python,linux",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
65,판교 카카오뱅크 개발 vue,https://www.jobkorea.co.kr//Recruit/GI_Read/44439068,신입·경력 (1년이상),학력무관,06/10(월),위쉬정보기술㈜,"웹개발자,프론트엔드개발자","java,springboot,vue.js",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
66,"수원 삼성전자 창고자동화 고도화 java, Nexacro개발",https://www.jobkorea.co.kr//Recruit/GI_Read/44232417,경력무관,학력무관,05/14(화),위쉬정보기술㈜,"웹개발자,앱개발자","java,jsp,mes,nexacro",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
67,수원 신용보증재단 리눅스서버관리자 운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44435929,경력무관,학력무관,06/10(월),위쉬정보기술㈜,"시스템엔지니어,네트워크엔지니어",linux,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
68,BC카드 페이북 JAVA 개발자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44571234,경력무관,학력무관,06/28(금),위쉬정보기술㈜,"웹개발자,프론트엔드개발자,백엔드개발자","java,jsp,restapi",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
69,"종로 태광그룹 / 서울보증보험 HR구축 jsp, java",https://www.jobkorea.co.kr//Recruit/GI_Read/44569934,경력무관,학력무관,06/28(금),위쉬정보기술㈜,웹개발자,"java,jsp,spring",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
70,삼성역 GKL카지노 관리시스템 개발 Python,https://www.jobkorea.co.kr//Recruit/GI_Read/44535646,신입·경력 (1년이상),학력무관,05/24(금),위쉬정보기술㈜,웹개발자,python,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
71,오창 LG엔솔 빅데이터 분석가 Python Spotfire,https://www.jobkorea.co.kr//Recruit/GI_Read/44535607,경력무관,학력무관,06/23(일),위쉬정보기술㈜,"웹개발자,앱개발자","python,spotfire",2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
72,학동 스포츠포털사이트 고도화 PHP,https://www.jobkorea.co.kr//Recruit/GI_Read/44457813,경력무관,학력무관,06/14(금),위쉬정보기술㈜,"웹개발자,앱개발자",php,2024-05-10 11:29:05.429834+09,2024-05-10 11:29:05.429835+09,525.0,중소기업,,80억,http://www.wishit.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2022/7/29/JK_CO_xf6vWeg22072910550737.JPG?v=202405031718,서울구로구구로동222-7코오롱디지털타워빌란트1차311호
73,㈜포인트모바일 솔루션 S/W개발부 신입/경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44597362,신입·경력 (3년이상),대졸이상,07/02(화),㈜포인트모바일,"보안엔지니어,백엔드개발자,웹개발자,시스템엔지니어,소프트웨어개발자,앱개발자,프론트엔드개발자,네트워크엔지니어",명시되어있지않음,2024-05-10 11:29:05.430103+09,2024-05-10 11:29:05.430105+09,542.0,중소기업,,763억,http://www.pointmobile.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2006/11/2858l009Dx_dG8t8i2v3027x0flFaOs_5g0jlx.jpg?v=202405031718&hash=r&serviceCode=CL,서울금천구디지털로178(가산동)A동26층(퍼블릭가산)
74,전산담당 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44575361,경력 (5년이상),대졸이상(졸업예정자가능),05/29(수),㈜포인트모바일,"네트워크엔지니어,소프트웨어개발자",명시되어있지않음,2024-05-10 11:29:05.430103+09,2024-05-10 11:29:05.430105+09,542.0,중소기업,,763억,http://www.pointmobile.com,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2006/11/2858l009Dx_dG8t8i2v3027x0flFaOs_5g0jlx.jpg?v=202405031718&hash=r&serviceCode=CL,서울금천구디지털로178(가산동)A동26층(퍼블릭가산)
75,VDI 기술지원 엔지니어 채용건,https://www.jobkorea.co.kr//Recruit/GI_Read/44623647,경력 (5년이상),학력무관,07/06(토),㈜유니디아,네트워크엔지니어,"citrix,vdi",2024-05-10 11:29:05.430119+09,2024-05-10 11:29:05.430121+09,543.0,중소기업,,452억,http://www.unidia.co.kr,명시되어있지않음,"서울영등포구영등포로144(당산동1가,(주)유니디아)6층"
76,"서버모니터링,보안관제 인력채용(초급자가능)",https://www.jobkorea.co.kr//Recruit/GI_Read/44604917,경력무관,학력무관,07/02(화),㈜유니디아,"네트워크엔지니어,보안엔지니어,시스템엔지니어","ccna,cisco,linux",2024-05-10 11:29:05.430119+09,2024-05-10 11:29:05.430121+09,543.0,중소기업,,452억,http://www.unidia.co.kr,명시되어있지않음,"서울영등포구영등포로144(당산동1가,(주)유니디아)6층"
77,PC 유지보수 인력채용(운전가능자),https://www.jobkorea.co.kr//Recruit/GI_Read/44562133,경력무관,학력무관,06/26(수),㈜유니디아,하드웨어개발자,명시되어있지않음,2024-05-10 11:29:05.430119+09,2024-05-10 11:29:05.430121+09,543.0,중소기업,,452억,http://www.unidia.co.kr,명시되어있지않음,"서울영등포구영등포로144(당산동1가,(주)유니디아)6층"
78,[대전] 공공기관 상주 서버운영 경력자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44595613,경력 (3년이상),대졸이상,06/01(토),케이엘정보통신㈜,시스템엔지니어,"centos,window,linux",2024-05-10 11:29:05.430166+09,2024-05-10 11:29:05.430168+09,546.0,중소기업,,898억,http://www.klic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2m9um006Xl_fGcae2o2jl0cmVjRw_2ml.jpg?v=202405031718&hash=r&serviceCode=CL,"서울강남구삼성로91길28(삼성동,케이엘타워)케이엘타워6층,7층,8층"
79,[부산지사] SI/SM 제안서 작성 및 프로젝트 관리자(PM) 모십니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44305887,경력 (5년이상),초대졸이상,05/24(금),케이엘정보통신㈜,"시스템엔지니어,IT컨설팅,네트워크엔지니어","제안서작성및발표,프로젝트수행",2024-05-10 11:29:05.430166+09,2024-05-10 11:29:05.430168+09,546.0,중소기업,,898억,http://www.klic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2m9um006Xl_fGcae2o2jl0cmVjRw_2ml.jpg?v=202405031718&hash=r&serviceCode=CL,"서울강남구삼성로91길28(삼성동,케이엘타워)케이엘타워6층,7층,8층"
80,[대전]웹 개발 프로그래머 채용공고 (신입/경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44553455,신입·경력,초대졸이상,06/25(화),케이엘정보통신㈜,"백엔드개발자,웹개발자","ajax,java,jsp,oracledb,servlet,spring,tibero",2024-05-10 11:29:05.430166+09,2024-05-10 11:29:05.430168+09,546.0,중소기업,,898억,http://www.klic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2m9um006Xl_fGcae2o2jl0cmVjRw_2ml.jpg?v=202405031718&hash=r&serviceCode=CL,"서울강남구삼성로91길28(삼성동,케이엘타워)케이엘타워6층,7층,8층"
81,[대전] 솔루션사업부 웹 개발 프로그래머 채용공고 (신입/경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44538312,신입·경력,대졸이상(졸업예정자가능),05/31(금),케이엘정보통신㈜,웹개발자,"ajax,java,javascript,jquery,jsp,mybatis,oracledb,spring,springboot,sql",2024-05-10 11:29:05.430166+09,2024-05-10 11:29:05.430168+09,546.0,중소기업,,898억,http://www.klic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2m9um006Xl_fGcae2o2jl0cmVjRw_2ml.jpg?v=202405031718&hash=r&serviceCode=CL,"서울강남구삼성로91길28(삼성동,케이엘타워)케이엘타워6층,7층,8층"
82,원주지사 공공기관 전산실 시스템 운영자 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44322740,신입·경력 (1년이상),초대졸이상(졸업예정자가능),05/26(일),케이엘정보통신㈜,"시스템엔지니어,보안엔지니어,네트워크엔지니어","window,linux,네트워크관리사자격,정보처리기사자격",2024-05-10 11:29:05.430166+09,2024-05-10 11:29:05.430168+09,546.0,중소기업,,898억,http://www.klic.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2012/8/2m9um006Xl_fGcae2o2jl0cmVjRw_2ml.jpg?v=202405031718&hash=r&serviceCode=CL,"서울강남구삼성로91길28(삼성동,케이엘타워)케이엘타워6층,7층,8층"
83,[세종] 웹/모바일 개발자 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44624246,경력 (2년이상),초대졸이상,07/06(토),㈜에이텍모빌리티,"웹개발자,앱개발자","android,c++,css,html,java,javascript,jsp,mysql,oracle,unix",2024-05-10 11:29:05.430325+09,2024-05-10 11:29:05.430327+09,556.0,중소기업,,380억8천만원(2023.12.31),http://www.atecmobility.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/5/10/JK_CO_NpcxSoF23051015152529.png?v=202405031718,경기성남시분당구삼평동694
84,[서울역] 철도 AFC 시스템 S/W 개발 및 운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44538649,신입·경력 (3년이상),대졸이상,06/23(일),㈜에이텍모빌리티,"앱개발자,소프트웨어개발자","c,oracle,pro-c,sql,unix,freertos,uart통신,cortex-mfirmware",2024-05-10 11:29:05.430325+09,2024-05-10 11:29:05.430327+09,556.0,중소기업,,380억8천만원(2023.12.31),http://www.atecmobility.co.kr,https//imgs.jobkorea.co.kr/img1/_whitebg/200X80/Co_Logo/Logo/2023/5/10/JK_CO_NpcxSoF23051015152529.png?v=202405031718,경기성남시분당구삼평동694
