,recruitment_title,url,career,education,due_date,company_name,jobs,skills
6666,프론트엔드(Front-End) 개발자 채용(경력),https://www.jobkorea.co.kr//Recruit/GI_Read/44408421,경력 (5년이상),초대졸이상,06/07(금),에이앤티랩스,"웹퍼블리셔,프론트엔드개발자,웹개발자","css,html,javascript,react,vue.js"
6667,"[팀원급] 음향,영상(AV) 기술직 정규직 채용 건",https://www.jobkorea.co.kr//Recruit/GI_Read/44540318,경력 (6년이상),학력무관,05/24(금),에이에이씨케이,네트워크엔지니어,정보통신기사자격
6668,하드웨어개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44462917,경력무관,초대졸이상(졸업예정자가능),상시채용,에이엘로봇,하드웨어개발자,명시되어있지않음
6669,전장SW개발 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44434763,경력 (2년이상),초대졸이상,05/08(수),에이엠㈜,"앱개발자,소프트웨어개발자,시스템엔지니어","c,c++,linux,임베디드리눅스,autosar,doip,some/ip"
6670,HW개발 신입/경력 채용 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44434776,신입·경력 (1년이상),초대졸이상(졸업예정자가능),05/08(수),에이엠㈜,하드웨어개발자,명시되어있지않음
6671,SW Application개발 경력 채용 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44434794,경력 (2년이상),대졸이상(졸업예정자가능),05/11(토),에이엠㈜,"앱개발자,소프트웨어개발자","android,c,c++,java,python,linux"
6672,SW System(Firmware)개발 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44434828,경력 (2년이상),초대졸이상,05/08(수),에이엠㈜,시스템엔지니어,"c,c++,java,linux,임베디드리눅스,rtos"
6673,SW Protocol 개발 경력 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44434857,경력 (2년이상),대졸이상,05/08(수),에이엠㈜,소프트웨어개발자,"android,c,c++,linux"
6674,생산기술 하드웨어 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44549729,경력 (1년이상),대졸이상,05/22(수),에이엠㈜,하드웨어개발자,gsm
6675,SW Protocol 개발 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549734,경력 (2년이상),대졸이상,05/22(수),에이엠㈜,소프트웨어개발자,"android,linux"
6676,하드웨어(HW)개발 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549739,경력무관,대졸이상,05/22(수),에이엠㈜,하드웨어개발자,명시되어있지않음
6677,생산기술 SW 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549746,경력,초대졸이상,05/22(수),에이엠㈜,소프트웨어개발자,".net,c#,c++,mssql,mysql,visualc·c++,serial,tcp/ip"
6678,SW System(Firmware)개발 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549754,경력 (1년이상),대졸이상,05/22(수),에이엠㈜,시스템엔지니어,"c,java,linux"
6679,SW Application개발 신입/경력 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44549767,경력,초대졸이상,05/22(수),에이엠㈜,소프트웨어개발자,"android,c,c++,java,python,linux"
6680,"Java, C#, Python, SCADA 개발 업무",https://www.jobkorea.co.kr//Recruit/GI_Read/44310128,경력 (12년이상),대졸이상,05/25(토),에이원정보기술㈜,"백엔드개발자,소프트웨어개발자,웹개발자","docker,java,mariadb"
6681,글로벌 골프 실시간 예약 GDS 테크 기술을 개발할  .NET 개발자를 모십니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44498742,경력무관,학력무관,05/24(금),에이지엘㈜,"백엔드개발자,소프트웨어개발자,시스템엔지니어,웹개발자,앱개발자,프론트엔드개발자","asp.net,git,java,mssql"
6682,[HDC랩스/본사] 플랫폼 LAB팀 데이터베이스관리(DBA) 경력직 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44607611,경력 (5년이상),대졸이상,06/01(토),에이치디씨랩스㈜,"DBA,데이터엔지니어",명시되어있지않음
6683,[HDC리조트] 대표직속(내부통제IT) 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44492825,신입·경력,대졸이상(졸업예정자가능),05/18(토),에이치디씨리조트㈜,네트워크엔지니어,명시되어있지않음
6684,[HDC리조트] 각 부문별 신입/ 경력직 모집,https://www.jobkorea.co.kr//Recruit/GI_Read/44623910,경력무관,초대졸이상상세요강참조(부문별상이함),06/06(목),에이치디씨리조트㈜,시스템엔지니어,명시되어있지않음
6685,에이치디에스에서 국정 과제 R&D 프로젝트 관리(PMO)팀원을 찾습니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44544927,경력무관,학력무관,05/25(토),에이치디에스㈜,소프트웨어개발자,"pmo,시스템설계,소프트웨어개발"
6686,에이치디에스에서 SI사업MU SW개발팀원을 찾습니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44544990,경력무관,학력무관,05/25(토),에이치디에스㈜,소프트웨어개발자,"c#,dbms,restapi"
6687,에이치디에스에서 SI사업MU SI프로젝트팀을 찾습니다,https://www.jobkorea.co.kr//Recruit/GI_Read/44545013,경력무관,학력무관,05/25(토),에이치디에스㈜,시스템엔지니어,명시되어있지않음
6688,'24년 건설기계부문 경력사원 채용,https://www.jobkorea.co.kr//Recruit/GI_Read/44623999,경력,명시되어있지않음,05/19(일),에이치디현대㈜,시스템엔지니어,명시되어있지않음
6689,'24년 건설기계부문 경력사원 채용 - SDE 통합 Cloud 플랫폼 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634165,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6690,'24년 건설기계부문 경력사원 채용 - 전동화/자동화 제어시스템 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634232,경력,명시되어있지않음,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6691,'24년 건설기계부문 경력사원 채용 - 컬러&트림 디자인,https://www.jobkorea.co.kr//Recruit/GI_Read/44634262,경력,명시되어있지않음,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6692,'24년 건설기계부문 경력사원 채용 - 휠로더 제어시스템 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634287,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6693,'24년 건설기계부문 경력사원 채용 - 건설기계 인지시스템 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634329,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6694,'24년 건설기계부문 경력사원 채용 - UI/UX 기획 및 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634383,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6695,'24년 건설기계부문 경력사원 채용 - R&D 프로세스 개선,https://www.jobkorea.co.kr//Recruit/GI_Read/44634407,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6696,'24년 건설기계부문 경력사원 채용 - 휠로더 제품기획,https://www.jobkorea.co.kr//Recruit/GI_Read/44634419,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6697,'24년 건설기계부문 경력사원 채용 - 전동지게차용 배터리 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634442,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6698,"'24년 건설기계부문 경력사원 채용 - 파워트레인, 유압부품 개발",https://www.jobkorea.co.kr//Recruit/GI_Read/44634476,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6699,'24년 건설기계부문 경력사원 채용 - 전동 컴포넌트 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44634498,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6700,"'24년 건설기계부문 경력사원 채용 - 선회/주행모터, MCV 개발",https://www.jobkorea.co.kr//Recruit/GI_Read/44634518,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6701,'24년 건설기계부문 경력사원 채용 - 산업차량 국내영업,https://www.jobkorea.co.kr//Recruit/GI_Read/44634543,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6702,'24년 건설기계부문 경력사원 채용 - 산업차량 기술교육,https://www.jobkorea.co.kr//Recruit/GI_Read/44634568,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6703,'24년 건설기계부문 경력사원 채용 - 산업차량 AM해외영업,https://www.jobkorea.co.kr//Recruit/GI_Read/44634582,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6704,'24년 건설기계부문 경력사원 채용 - 컴포넌트 AM지원,https://www.jobkorea.co.kr//Recruit/GI_Read/44634602,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6705,'24년 건설기계부문 경력사원 채용 - 산업차량 사업계획 수립,https://www.jobkorea.co.kr//Recruit/GI_Read/44634622,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6706,'24년 건설기계부문 경력사원 채용 - 산업차량 생산관리,https://www.jobkorea.co.kr//Recruit/GI_Read/44634653,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6707,'24년 건설기계부문 경력사원 채용 - 산업차량 자재/물류/납기 관리,https://www.jobkorea.co.kr//Recruit/GI_Read/44634685,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6708,'24년 건설기계부문 경력사원 채용 - 컴포넌트 생산관리/운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44634715,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6709,'24년 건설기계부문 경력사원 채용 - 컴포넌트 생산기술지원,https://www.jobkorea.co.kr//Recruit/GI_Read/44634729,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6710,'24년 건설기계부문 경력사원 채용 - 구매기획,https://www.jobkorea.co.kr//Recruit/GI_Read/44634950,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6711,'24년 건설기계부문 경력사원 채용 - 부품구매,https://www.jobkorea.co.kr//Recruit/GI_Read/44634964,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6712,'24년 건설기계부문 경력사원 채용 - 인프라/네트워크 아키텍처,https://www.jobkorea.co.kr//Recruit/GI_Read/44634981,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6713,'24년 건설기계부문 경력사원 채용 - ERP 모듈 개발/운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44634998,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6714,'24년 건설기계부문 경력사원 채용 - PI 및 전산운영(재무),https://www.jobkorea.co.kr//Recruit/GI_Read/44635008,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6715,'24년 건설기계부문 경력사원 채용 - PI 및 전산운영(구매/자재물류),https://www.jobkorea.co.kr//Recruit/GI_Read/44635035,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6716,'24년 건설기계부문 경력사원 채용 - PI 및 전산운영(R&D),https://www.jobkorea.co.kr//Recruit/GI_Read/44635053,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6717,'24년 건설기계부문 경력사원 채용 - 데이터분석 플랫폼 구축/운영,https://www.jobkorea.co.kr//Recruit/GI_Read/44635063,경력,대졸이상,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6718,'24년 건설기계부문 경력사원 채용 - 공인회계사,https://www.jobkorea.co.kr//Recruit/GI_Read/44635073,경력,명시되어있지않음,05/19(일),에이치디현대사이트솔루션(주),"시스템엔지니어,소프트웨어개발자",명시되어있지않음
6719,'24년 건설기계부문 경력사원 채용 - 제품 기획/Project Management,https://www.jobkorea.co.kr//Recruit/GI_Read/44636110,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6720,'24년 건설기계부문 경력사원 채용 - 건설 장비 레이아웃 설계,https://www.jobkorea.co.kr//Recruit/GI_Read/44636131,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6721,'24년 건설기계부문 경력사원 채용 - 제어장치 하드웨어 회로 설계 및 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44636151,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6722,'24년 건설기계부문 경력사원 채용 - 전장 시스템 요구 사양 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44636176,경력,대졸이상,06/07(금),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6723,'24년 건설기계부문 경력사원 채용 - 캐빈 인테리어 설계 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44636201,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6724,'24년 건설기계부문 경력사원 채용 - 유압 시스템 개발 및 탑재 설계,https://www.jobkorea.co.kr//Recruit/GI_Read/44636222,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6725,'24년 건설기계부문 경력사원 채용 - 성능/탑재 시험,https://www.jobkorea.co.kr//Recruit/GI_Read/44636250,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6726,'24년 건설기계부문 경력사원 채용 - 본체/탑재 설계,https://www.jobkorea.co.kr//Recruit/GI_Read/44636262,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
6727,'24년 건설기계부문 경력사원 채용 - 하이브리드 파워트레인 제어 SW 개발,https://www.jobkorea.co.kr//Recruit/GI_Read/44636285,경력,대졸이상,05/19(일),에이치디현대인프라코어,"소프트웨어개발자,시스템엔지니어",명시되어있지않음
